"sample_id","uid","ai_chrom_index","n_ai_peaks","n_trad_peaks","n_ignored_weak","n_review_required","channel_alert_level","random_order","plot_path","review_filename","source_absolute_path","review_absolute_path"
"test3_8","procymidone-1","341","1","1","0","1","YELLOW","1807","plots\test3_8\1807_chrom341_procymidone-1_YELLOW.png","test3_8_1807_chrom341_procymidone-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_8\1807_chrom341_procymidone-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_8_1807_chrom341_procymidone-1_YELLOW.png"
"test3_10","isoxaflutole-2","220","2","1","0","1","RED","1808","plots\test3_10\1808_chrom220_isoxaflutole-2_RED.png","test3_10_1808_chrom220_isoxaflutole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_10\1808_chrom220_isoxaflutole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_10_1808_chrom220_isoxaflutole-2_RED.png"
"test3_14","chromafenozide-2","408","2","1","0","1","RED","1811","plots\test3_14\1811_chrom408_chromafenozide-2_RED.png","test3_14_1811_chrom408_chromafenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_14\1811_chrom408_chromafenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_14_1811_chrom408_chromafenozide-2_RED.png"
"test3_35","ipconazole-2","564","2","1","0","1","RED","1821","plots\test3_35\1821_chrom564_ipconazole-2_RED.png","test3_35_1821_chrom564_ipconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_35\1821_chrom564_ipconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_35_1821_chrom564_ipconazole-2_RED.png"
"test3_9","flutriafol-1","193","1","1","0","1","YELLOW","1822","plots\test3_9\1822_chrom193_flutriafol-1_YELLOW.png","test3_9_1822_chrom193_flutriafol-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_9\1822_chrom193_flutriafol-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_9_1822_chrom193_flutriafol-1_YELLOW.png"
"test3_10","spirotetramat-mono-hydroxy-1","131","1","1","0","1","YELLOW","1823","plots\test3_10\1823_chrom131_spirotetramat-mono-hydroxy-1_YELLOW.png","test3_10_1823_chrom131_spirotetramat-mono-hydroxy-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_10\1823_chrom131_spirotetramat-mono-hydroxy-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_10_1823_chrom131_spirotetramat-mono-hydroxy-1_YELLOW.png"
"test3_36","monocrotophos-2","30","2","1","0","1","RED","1830","plots\test3_36\1830_chrom030_monocrotophos-2_RED.png","test3_36_1830_chrom030_monocrotophos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_36\1830_chrom030_monocrotophos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_36_1830_chrom030_monocrotophos-2_RED.png"
"test3_25","uniconazole-1","411","2","1","0","1","RED","1835","plots\test3_25\1835_chrom411_uniconazole-1_RED.png","test3_25_1835_chrom411_uniconazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_25\1835_chrom411_uniconazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_25_1835_chrom411_uniconazole-1_RED.png"
"test3_3","triadimefon-1","343","1","1","0","1","YELLOW","1838","plots\test3_3\1838_chrom343_triadimefon-1_YELLOW.png","test3_3_1838_chrom343_triadimefon-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_3\1838_chrom343_triadimefon-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_3_1838_chrom343_triadimefon-1_YELLOW.png"
"test3_40","oxamyl-1","17","4","1","1","2","RED","1845","plots\test3_40\1845_chrom017_oxamyl-1_RED.png","test3_40_1845_chrom017_oxamyl-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_40\1845_chrom017_oxamyl-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_40_1845_chrom017_oxamyl-1_RED.png"
"test3_38","fenpropidin-1","227","1","1","0","1","YELLOW","1848","plots\test3_38\1848_chrom227_fenpropidin-1_YELLOW.png","test3_38_1848_chrom227_fenpropidin-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_38\1848_chrom227_fenpropidin-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_38_1848_chrom227_fenpropidin-1_YELLOW.png"
"test3_17","methomyl-1","5","3","1","1","1","RED","1861","plots\test3_17\1861_chrom005_methomyl-1_RED.png","test3_17_1861_chrom005_methomyl-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_17\1861_chrom005_methomyl-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_17_1861_chrom005_methomyl-1_RED.png"
"test3_45","aldicarb sulfoxide-2","12","2","1","0","1","RED","1863","plots\test3_45\1863_chrom012_aldicarb sulfoxide-2_RED.png","test3_45_1863_chrom012_aldicarb sulfoxide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_45\1863_chrom012_aldicarb sulfoxide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_45_1863_chrom012_aldicarb sulfoxide-2_RED.png"
"test3_5","sulfoxaflor-1","65","2","1","0","1","RED","1864","plots\test3_5\1864_chrom065_sulfoxaflor-1_RED.png","test3_5_1864_chrom065_sulfoxaflor-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_5\1864_chrom065_sulfoxaflor-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_5_1864_chrom065_sulfoxaflor-1_RED.png"
"test3_3","hexythiazox-2","650","2","1","0","2","RED","1882","plots\test3_3\1882_chrom650_hexythiazox-2_RED.png","test3_3_1882_chrom650_hexythiazox-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_3\1882_chrom650_hexythiazox-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_3_1882_chrom650_hexythiazox-2_RED.png"
"test3_14","butachlor-2","576","3","1","1","1","RED","1886","plots\test3_14\1886_chrom576_butachlor-2_RED.png","test3_14_1886_chrom576_butachlor-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_14\1886_chrom576_butachlor-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_14_1886_chrom576_butachlor-2_RED.png"
"test3_21","oxamyl oxime-2","10","1","1","0","1","YELLOW","1889","plots\test3_21\1889_chrom010_oxamyl oxime-2_YELLOW.png","test3_21_1889_chrom010_oxamyl oxime-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_21\1889_chrom010_oxamyl oxime-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_21_1889_chrom010_oxamyl oxime-2_YELLOW.png"
"test3_9","promecarb-2","262","3","1","0","2","RED","1890","plots\test3_9\1890_chrom262_promecarb-2_RED.png","test3_9_1890_chrom262_promecarb-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_9\1890_chrom262_promecarb-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_9_1890_chrom262_promecarb-2_RED.png"
"test3_15","spirodiclofen-1","683","3","1","0","2","RED","1898","plots\test3_15\1898_chrom683_spirodiclofen-1_RED.png","test3_15_1898_chrom683_spirodiclofen-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_15\1898_chrom683_spirodiclofen-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_15_1898_chrom683_spirodiclofen-1_RED.png"
"test3_23","demeton-S-sulfoxide-1","67","1","1","0","1","YELLOW","1901","plots\test3_23\1901_chrom067_demeton-S-sulfoxide-1_YELLOW.png","test3_23_1901_chrom067_demeton-S-sulfoxide-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_23\1901_chrom067_demeton-S-sulfoxide-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_23_1901_chrom067_demeton-S-sulfoxide-1_YELLOW.png"
"test3_31","phenthoate-2","452","2","1","0","1","RED","1914","plots\test3_31\1914_chrom452_phenthoate-2_RED.png","test3_31_1914_chrom452_phenthoate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_31\1914_chrom452_phenthoate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_31_1914_chrom452_phenthoate-2_RED.png"
"test3_15","methoxyfenozide-2","368","2","1","0","2","RED","1927","plots\test3_15\1927_chrom368_methoxyfenozide-2_RED.png","test3_15_1927_chrom368_methoxyfenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_15\1927_chrom368_methoxyfenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_15_1927_chrom368_methoxyfenozide-2_RED.png"
"test3_26","spirotetramat-enol-glucoside-1","37","5","1","0","4","RED","1928","plots\test3_26\1928_chrom037_spirotetramat-enol-glucoside-1_RED.png","test3_26_1928_chrom037_spirotetramat-enol-glucoside-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_26\1928_chrom037_spirotetramat-enol-glucoside-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_26_1928_chrom037_spirotetramat-enol-glucoside-1_RED.png"
"test3_15","terbufos sulfoxide-2","284","2","1","0","2","RED","1933","plots\test3_15\1933_chrom284_terbufos sulfoxide-2_RED.png","test3_15_1933_chrom284_terbufos sulfoxide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_15\1933_chrom284_terbufos sulfoxide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_15_1933_chrom284_terbufos sulfoxide-2_RED.png"
"test3_10","ipconazole-1","563","2","1","0","1","RED","1950","plots\test3_10\1950_chrom563_ipconazole-1_RED.png","test3_10_1950_chrom563_ipconazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_10\1950_chrom563_ipconazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_10_1950_chrom563_ipconazole-1_RED.png"
"test3_17","uniconazole-2","412","2","1","0","1","RED","1964","plots\test3_17\1964_chrom412_uniconazole-2_RED.png","test3_17_1964_chrom412_uniconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_17\1964_chrom412_uniconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_17_1964_chrom412_uniconazole-2_RED.png"
"test3_6","triflusulfuron-methyl-2","354","5","1","0","4","RED","1965","plots\test3_6\1965_chrom354_triflusulfuron-methyl-2_RED.png","test3_6_1965_chrom354_triflusulfuron-methyl-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_6\1965_chrom354_triflusulfuron-methyl-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_6_1965_chrom354_triflusulfuron-methyl-2_RED.png"
"test3_19","tau-fluvalinate-2","692","4","1","0","3","RED","1966","plots\test3_19\1966_chrom692_tau-fluvalinate-2_RED.png","test3_19_1966_chrom692_tau-fluvalinate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_19\1966_chrom692_tau-fluvalinate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_19_1966_chrom692_tau-fluvalinate-2_RED.png"
"test3_32","ethofumesate-1","281","1","1","0","1","YELLOW","1968","plots\test3_32\1968_chrom281_ethofumesate-1_YELLOW.png","test3_32_1968_chrom281_ethofumesate-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_32\1968_chrom281_ethofumesate-1_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_32_1968_chrom281_ethofumesate-1_YELLOW.png"
"test3_4","fensulfothion sulfone-2","234","1","1","0","1","YELLOW","1972","plots\test3_4\1972_chrom234_fensulfothion sulfone-2_YELLOW.png","test3_4_1972_chrom234_fensulfothion sulfone-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_4\1972_chrom234_fensulfothion sulfone-2_YELLOW.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_4_1972_chrom234_fensulfothion sulfone-2_YELLOW.png"
"test3_14","iprodione-2","394","2","1","0","2","RED","1974","plots\test3_14\1974_chrom394_iprodione-2_RED.png","test3_14_1974_chrom394_iprodione-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_14\1974_chrom394_iprodione-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_14_1974_chrom394_iprodione-2_RED.png"
"test3_23","phorate-1","495","4","1","2","1","RED","1979","plots\test3_23\1979_chrom495_phorate-1_RED.png","test3_23_1979_chrom495_phorate-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_23\1979_chrom495_phorate-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_23_1979_chrom495_phorate-1_RED.png"
"test3_35","dimethomorph-2","318","2","1","0","1","RED","1983","plots\test3_35\1983_chrom318_dimethomorph-2_RED.png","test3_35_1983_chrom318_dimethomorph-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_35\1983_chrom318_dimethomorph-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_35_1983_chrom318_dimethomorph-2_RED.png"
"test3_21","promecarb-1","261","2","1","0","1","RED","1986","plots\test3_21\1986_chrom261_promecarb-1_RED.png","test3_21_1986_chrom261_promecarb-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_21\1986_chrom261_promecarb-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_21_1986_chrom261_promecarb-1_RED.png"
"test3_25","simazine-2","138","2","1","0","1","RED","1995","plots\test3_25\1995_chrom138_simazine-2_RED.png","test3_25_1995_chrom138_simazine-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_25\1995_chrom138_simazine-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_25_1995_chrom138_simazine-2_RED.png"
"test3_46","dimethomorph-1","317","2","1","0","1","RED","2001","plots\test3_46\2001_chrom317_dimethomorph-1_RED.png","test3_46_2001_chrom317_dimethomorph-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_46\2001_chrom317_dimethomorph-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_46_2001_chrom317_dimethomorph-1_RED.png"
"test3_7","spirotetramat-enol-2","36","2","1","0","2","RED","2002","plots\test3_7\2002_chrom036_spirotetramat-enol-2_RED.png","test3_7_2002_chrom036_spirotetramat-enol-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_7\2002_chrom036_spirotetramat-enol-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_7_2002_chrom036_spirotetramat-enol-2_RED.png"
"test3_11","fenamiphos sulfoxide-1","151","3","1","1","1","RED","2003","plots\test3_11\2003_chrom151_fenamiphos sulfoxide-1_RED.png","test3_11_2003_chrom151_fenamiphos sulfoxide-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_11\2003_chrom151_fenamiphos sulfoxide-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_11_2003_chrom151_fenamiphos sulfoxide-1_RED.png"
"test3_9","oxadiargyl-1","515","3","1","0","2","RED","2009","plots\test3_9\2009_chrom515_oxadiargyl-1_RED.png","test3_9_2009_chrom515_oxadiargyl-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_9\2009_chrom515_oxadiargyl-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_9_2009_chrom515_oxadiargyl-1_RED.png"
"test3_52","ipconazole-2","564","2","1","0","1","RED","2010","plots\test3_52\2010_chrom564_ipconazole-2_RED.png","test3_52_2010_chrom564_ipconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_52\2010_chrom564_ipconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_52_2010_chrom564_ipconazole-2_RED.png"
